Participant Number:,9
Test started on:,04/05/2016 02:36:15 PM
Current Task:,NVRW Task 1
Task Start:,01:37:05 PM
Heading, Roll, Pitch, Task Time
134.125,-2.9375,-14.1875,3.24
134.125,-2.9375,-14.1875,3.24
134.25,-3.0,-14.1875,3.29
134.25,-3.0,-14.1875,3.31
134.25,-3.0,-14.1875,3.31
134.4375,-3.125,-14.25,3.34
134.4375,-3.125,-14.25,3.38
134.4375,-3.125,-14.25,3.38
134.4375,-3.125,-14.25,3.41
134.4375,-3.125,-14.25,3.41
134.625,-3.1875,-14.3125,3.44
134.75,-3.25,-14.375,3.48
134.75,-3.25,-14.375,3.48
134.75,-3.25,-14.375,3.51
134.75,-3.25,-14.375,3.51
134.875,-3.3125,-14.4375,3.54
134.875,-3.3125,-14.4375,3.58
134.875,-3.3125,-14.4375,3.58
134.9375,-3.25,-14.375,3.61
134.9375,-3.25,-14.375,3.61
134.9375,-3.25,-14.375,3.64
134.9375,-3.25,-14.375,3.68
134.9375,-3.25,-14.375,3.68
135.0,-3.25,-14.3125,3.71
135.0,-3.25,-14.3125,3.71
135.0,-3.25,-14.3125,3.74
135.0,-3.1875,-14.125,3.78
135.0,-3.1875,-14.125,3.78
135.0,-3.1875,-14.125,3.81
135.0,-3.1875,-14.125,3.81
135.0,-3.1875,-14.0,3.84
135.0,-3.1875,-14.0,3.88
135.0,-3.1875,-14.0,3.88
135.0625,-3.25,-13.9375,3.91
135.0625,-3.25,-13.9375,3.91
135.0625,-3.25,-13.9375,3.94
135.0625,-3.375,-13.9375,3.98
135.0625,-3.375,-13.9375,3.98
135.0625,-3.375,-13.9375,4.01
135.0625,-3.375,-13.9375,4.01
135.125,-3.4375,-14.0,4.04
135.125,-3.4375,-14.0,4.08
135.125,-3.4375,-14.0,4.08
135.125,-3.4375,-14.0,4.11
135.125,-3.4375,-14.0,4.11
135.125,-3.5,-14.125,4.14
135.0625,-3.5625,-14.3125,4.18
135.0625,-3.5625,-14.3125,4.18
135.0625,-3.5625,-14.3125,4.21
135.0625,-3.5625,-14.3125,4.21
135.0625,-3.5625,-14.4375,4.24
135.0625,-3.5625,-14.4375,4.28
135.0625,-3.5625,-14.4375,4.28
135.0,-3.625,-14.5625,4.31
135.0,-3.625,-14.5625,4.31
135.0,-3.625,-14.5625,4.34
135.0,-3.625,-14.5625,4.38
135.0,-3.625,-14.5625,4.38
134.875,-3.625,-14.6875,4.41
134.875,-3.625,-14.6875,4.41
134.875,-3.625,-14.6875,4.44
134.75,-3.5625,-14.75,4.48
134.75,-3.5625,-14.75,4.48
134.75,-3.5625,-14.75,4.51
134.75,-3.5625,-14.75,4.51
134.625,-3.5,-14.8125,4.54
134.625,-3.5,-14.8125,4.58
134.625,-3.5,-14.8125,4.58
134.4375,-3.375,-14.875,4.61
134.4375,-3.375,-14.875,4.61
134.4375,-3.375,-14.875,4.64
134.3125,-3.25,-14.875,4.68
134.3125,-3.25,-14.875,4.68
134.3125,-3.25,-14.875,4.71
134.3125,-3.25,-14.875,4.71
134.3125,-3.25,-14.875,4.74
134.125,-3.1875,-14.875,4.78
134.125,-3.1875,-14.875,4.78
134.125,-3.1875,-14.875,4.81
134.125,-3.1875,-14.875,4.81
133.9375,-3.125,-14.8125,4.84
133.9375,-3.125,-14.8125,4.88
133.9375,-3.125,-14.8125,4.88
133.8125,-3.125,-14.75,4.91
133.8125,-3.125,-14.75,4.91
133.8125,-3.125,-14.75,4.94
133.6875,-3.0625,-14.6875,4.98
133.6875,-3.0625,-14.6875,4.98
133.6875,-3.0625,-14.6875,5.01
133.6875,-3.0625,-14.6875,5.01
133.5625,-3.0625,-14.625,5.05
133.5625,-3.0625,-14.625,5.08
133.5625,-3.0625,-14.625,5.08
133.5625,-3.0625,-14.625,5.11
133.5625,-3.0625,-14.625,5.11
133.4375,-3.125,-14.625,5.14
133.4375,-3.125,-14.625,5.18
133.4375,-3.125,-14.625,5.18
133.3125,-3.125,-14.625,5.21
133.3125,-3.125,-14.625,5.21
133.3125,-3.125,-14.625,5.24
133.25,-3.125,-14.6875,5.28
133.25,-3.125,-14.6875,5.28
133.25,-3.125,-14.6875,5.31
133.25,-3.125,-14.6875,5.31
133.125,-3.0625,-14.9375,5.34
133.125,-3.0625,-14.9375,5.38
