Participant Number:,17
Test started on:,04/07/2016 11:52:07 AM
Current Task:,NVR Task 2
Task Start:,10:53:44 AM
Heading, Roll, Pitch, Task Time
186.125,-4.5625,-48.0625,2.81
186.0625,-4.5625,-48.4375,2.84
186.0625,-4.5625,-48.4375,2.84
186.0625,-4.5625,-48.4375,2.88
186.0625,-4.5625,-48.4375,2.91
186.0625,-4.5625,-48.4375,2.91
186.0625,-4.6875,-48.8125,2.94
186.0625,-4.6875,-48.8125,2.94
186.0625,-4.6875,-48.8125,2.98
186.0625,-4.75,-49.1875,3.01
186.0625,-4.75,-49.1875,3.01
186.0625,-4.75,-49.1875,3.04
186.0625,-4.75,-49.1875,3.04
186.0625,-4.75,-49.1875,3.08
186.0,-4.8125,-49.625,3.11
186.0,-4.8125,-49.625,3.11
185.875,-4.9375,-50.125,3.14
185.875,-4.9375,-50.125,3.14
185.875,-4.9375,-50.125,3.18
185.6875,-5.0,-50.5625,3.21
185.6875,-5.0,-50.5625,3.21
185.6875,-5.0,-50.5625,3.24
185.6875,-5.0,-50.5625,3.24
185.6875,-5.0,-50.5625,3.28
185.375,-5.0625,-51.0625,3.31
185.375,-5.0625,-51.0625,3.31
185.375,-5.0625,-51.0625,3.34
185.375,-5.0625,-51.0625,3.34
185.0,-5.125,-51.5,3.38
185.0,-5.125,-51.5,3.41
185.0,-5.125,-51.5,3.41
185.0,-5.125,-51.5,3.44
185.0,-5.125,-51.5,3.44
184.5,-5.1875,-51.9375,3.48
183.875,-5.1875,-52.375,3.51
183.875,-5.1875,-52.375,3.51
183.875,-5.1875,-52.375,3.54
183.875,-5.1875,-52.375,3.54
183.0625,-5.25,-52.8125,3.58
183.0625,-5.25,-52.8125,3.61
183.0625,-5.25,-52.8125,3.61
182.1875,-5.1875,-53.1875,3.64
182.1875,-5.1875,-53.1875,3.64
182.1875,-5.1875,-53.1875,3.68
181.1875,-5.1875,-53.5625,3.71
181.1875,-5.1875,-53.5625,3.71
181.1875,-5.1875,-53.5625,3.75
181.1875,-5.1875,-53.5625,3.75
181.1875,-5.1875,-53.5625,3.78
180.1875,-5.25,-53.875,3.81
180.1875,-5.25,-53.875,3.81
179.1875,-5.25,-54.1875,3.84
179.1875,-5.25,-54.1875,3.84
179.1875,-5.25,-54.1875,3.88
178.1875,-5.3125,-54.4375,3.91
178.1875,-5.3125,-54.4375,3.91
178.1875,-5.3125,-54.4375,3.94
178.1875,-5.3125,-54.4375,3.94
178.1875,-5.3125,-54.4375,3.98
177.25,-5.375,-54.625,4.01
177.25,-5.375,-54.625,4.01
177.25,-5.375,-54.625,4.04
177.25,-5.375,-54.625,4.04
176.375,-5.4375,-54.875,4.08
176.375,-5.4375,-54.875,4.11
176.375,-5.4375,-54.875,4.11
176.375,-5.4375,-54.875,4.14
176.375,-5.4375,-54.875,4.14
175.625,-5.4375,-55.0625,4.18
174.9375,-5.5,-55.1875,4.21
174.9375,-5.5,-55.1875,4.21
174.9375,-5.5,-55.1875,4.24
174.9375,-5.5,-55.1875,4.24
174.4375,-5.5,-55.3125,4.28
174.4375,-5.5,-55.3125,4.31
174.4375,-5.5,-55.3125,4.31
174.4375,-5.5,-55.3125,4.34
174.4375,-5.5,-55.3125,4.34
174.0625,-5.5,-55.375,4.38
174.0625,-5.5,-55.375,4.41
174.0625,-5.5,-55.375,4.41
173.75,-5.4375,-55.5,4.44
173.75,-5.4375,-55.5,4.44
173.75,-5.4375,-55.5,4.48
173.75,-5.4375,-55.5,4.51
173.75,-5.4375,-55.5,4.51
173.625,-5.375,-55.5,4.54
173.625,-5.375,-55.5,4.54
173.625,-5.3125,-55.5625,4.58
173.625,-5.3125,-55.5625,4.61
173.625,-5.3125,-55.5625,4.61
173.75,-5.25,-55.5,4.64
173.75,-5.25,-55.5,4.64
173.75,-5.25,-55.5,4.68
174.0,-5.125,-55.4375,4.71
174.0,-5.125,-55.4375,4.71
174.0,-5.125,-55.4375,4.74
174.0,-5.125,-55.4375,4.74
174.0,-5.125,-55.4375,4.78
174.3125,-5.0625,-55.25,4.81
174.3125,-5.0625,-55.25,4.81
174.3125,-5.0625,-55.25,4.84
174.3125,-5.0625,-55.25,4.84
174.75,-4.9375,-55.125,4.88
174.75,-4.9375,-55.125,4.91
174.75,-4.9375,-55.125,4.91
175.3125,-4.875,-54.875,4.94
175.3125,-4.875,-54.875,4.94
175.3125,-4.875,-54.875,4.98
175.9375,-4.75,-54.6875,5.01
175.9375,-4.75,-54.6875,5.01
175.9375,-4.75,-54.6875,5.04
175.9375,-4.75,-54.6875,5.04
176.6875,-4.6875,-54.4375,5.08
176.6875,-4.6875,-54.4375,5.11
176.6875,-4.6875,-54.4375,5.11
177.5,-4.625,-54.1875,5.14
177.5,-4.625,-54.1875,5.14
177.5,-4.625,-54.1875,5.18
178.375,-4.5625,-54.0,5.21
178.375,-4.5625,-54.0,5.21
179.25,-4.4375,-53.8125,5.24
179.25,-4.4375,-53.8125,5.24
179.25,-4.4375,-53.8125,5.28
180.1875,-4.375,-53.625,5.31
180.1875,-4.375,-53.625,5.31
180.1875,-4.375,-53.625,5.34
180.1875,-4.375,-53.625,5.34
181.125,-4.25,-53.5,5.38
181.125,-4.25,-53.5,5.41
181.125,-4.25,-53.5,5.41
181.125,-4.25,-53.5,5.44
181.125,-4.25,-53.5,5.44
182.125,-4.1875,-53.375,5.48
182.125,-4.1875,-53.375,5.51
182.125,-4.1875,-53.375,5.51
183.0625,-4.0625,-53.25,5.54
183.0625,-4.0625,-53.25,5.54
183.0625,-4.0625,-53.25,5.58
184.0,-4.0,-53.1875,5.61
184.0,-4.0,-53.1875,5.61
184.0,-4.0,-53.1875,5.64
184.0,-4.0,-53.1875,5.64
185.0,-3.875,-53.0625,5.68
185.0,-3.875,-53.0625,5.71
185.0,-3.875,-53.0625,5.71
185.9375,-3.8125,-53.0,5.74
185.9375,-3.8125,-53.0,5.74
185.9375,-3.8125,-53.0,5.78
185.9375,-3.8125,-53.0,5.81
185.9375,-3.8125,-53.0,5.81
186.875,-3.8125,-52.9375,5.84
186.875,-3.8125,-52.9375,5.84
186.875,-3.8125,-52.9375,5.88
187.75,-3.75,-52.875,5.91
187.75,-3.75,-52.875,5.91
188.5625,-3.6875,-52.8125,5.94
188.5625,-3.6875,-52.8125,5.94
188.5625,-3.6875,-52.8125,5.98
189.375,-3.6875,-52.75,6.01
189.375,-3.6875,-52.75,6.01
189.375,-3.6875,-52.75,6.04
189.375,-3.6875,-52.75,6.08
189.375,-3.6875,-52.75,6.08
190.125,-3.6875,-52.75,6.11
190.125,-3.6875,-52.75,6.11
190.125,-3.6875,-52.75,6.14
190.125,-3.6875,-52.75,6.14
190.8125,-3.6875,-52.75,6.18
190.8125,-3.6875,-52.75,6.21
190.8125,-3.6875,-52.75,6.21
190.8125,-3.6875,-52.75,6.24
190.8125,-3.6875,-52.75,6.24
191.4375,-3.6875,-52.75,6.28
191.9375,-3.75,-52.75,6.31
191.9375,-3.75,-52.75,6.31
191.9375,-3.75,-52.75,6.34
191.9375,-3.75,-52.75,6.34
192.3125,-3.5625,-52.875,6.38
192.3125,-3.5625,-52.875,6.41
192.3125,-3.5625,-52.875,6.41
192.6875,-3.625,-52.875,6.44
192.6875,-3.625,-52.875,6.44
192.6875,-3.625,-52.875,6.48
193.0,-3.6875,-52.9375,6.51
193.0,-3.6875,-52.9375,6.51
193.0,-3.6875,-52.9375,6.54
193.0,-3.6875,-52.9375,6.54
193.0,-3.6875,-52.9375,6.58
193.3125,-3.8125,-52.9375,6.61
193.3125,-3.8125,-52.9375,6.61
193.5,-3.9375,-53.0,6.64
193.5,-3.9375,-53.0,6.64
193.5,-3.9375,-53.0,6.68
193.625,-4.0,-53.0,6.71
193.625,-4.0,-53.0,6.71
193.625,-4.0,-53.0,6.74
193.625,-4.0,-53.0,6.74
193.625,-4.0,-53.0,6.78
193.6875,-4.125,-53.0,6.81
193.6875,-4.125,-53.0,6.81
193.6875,-4.125,-53.0,6.84
193.6875,-4.125,-53.0,6.84
193.75,-4.25,-53.0,6.88
193.75,-4.25,-53.0,6.91
193.75,-4.25,-53.0,6.91
193.75,-4.25,-53.0,6.94
193.75,-4.25,-53.0,6.94
193.75,-4.375,-53.0625,6.98
193.6875,-4.4375,-53.125,7.01
193.6875,-4.4375,-53.125,7.01
193.6875,-4.4375,-53.125,7.04
193.6875,-4.4375,-53.125,7.04
193.625,-4.5625,-53.1875,7.08
193.625,-4.5625,-53.1875,7.11
193.625,-4.5625,-53.1875,7.11
193.625,-4.5625,-53.1875,7.14
193.625,-4.5625,-53.1875,7.14
193.5,-4.6875,-53.1875,7.18
193.5,-4.6875,-53.1875,7.21
193.5,-4.6875,-53.1875,7.21
193.375,-4.75,-53.25,7.25
193.375,-4.75,-53.25,7.25
193.375,-4.75,-53.25,7.28
193.125,-4.6875,-53.25,7.31
193.125,-4.6875,-53.25,7.31
193.125,-4.6875,-53.25,7.34
193.125,-4.6875,-53.25,7.34
193.0,-4.8125,-53.3125,7.38
193.0,-4.8125,-53.3125,7.41
193.0,-4.8125,-53.3125,7.41
192.875,-4.9375,-53.375,7.45
192.875,-4.9375,-53.375,7.45
192.875,-4.9375,-53.375,7.48
192.75,-5.125,-53.5,7.51
192.75,-5.125,-53.5,7.51
192.75,-5.125,-53.5,7.54
192.75,-5.125,-53.5,7.54
192.75,-5.125,-53.5,7.58
192.5625,-5.3125,-53.6875,7.61
192.5625,-5.3125,-53.6875,7.61
192.5625,-5.3125,-53.6875,7.64
192.5625,-5.3125,-53.6875,7.64
192.4375,-5.5,-53.9375,7.68
192.4375,-5.5,-53.9375,7.71
192.4375,-5.5,-53.9375,7.71
192.3125,-5.6875,-54.1875,7.74
192.3125,-5.6875,-54.1875,7.74
192.3125,-5.6875,-54.1875,7.78
192.125,-5.8125,-54.4375,7.81
192.125,-5.8125,-54.4375,7.81
192.125,-5.8125,-54.4375,7.84
192.125,-5.8125,-54.4375,7.84
192.125,-5.8125,-54.4375,7.88
191.9375,-5.9375,-54.6875,7.91
191.9375,-5.9375,-54.6875,7.91
191.9375,-5.9375,-54.6875,7.94
191.9375,-5.9375,-54.6875,7.94
191.75,-6.0625,-54.9375,7.98
191.75,-6.0625,-54.9375,8.01
191.75,-6.0625,-54.9375,8.01
191.75,-6.0625,-54.9375,8.04
191.75,-6.0625,-54.9375,8.04
191.5,-6.1875,-55.125,8.08
191.3125,-6.25,-55.375,8.11
191.3125,-6.25,-55.375,8.11
191.3125,-6.25,-55.375,8.14
191.3125,-6.25,-55.375,8.14
191.0625,-6.3125,-55.5625,8.18
191.0625,-6.3125,-55.5625,8.21
191.0625,-6.3125,-55.5625,8.21
191.0625,-6.3125,-55.5625,8.24
191.0625,-6.3125,-55.5625,8.24
190.8125,-6.375,-55.6875,8.28
190.8125,-6.375,-55.6875,8.31
190.8125,-6.375,-55.6875,8.31
190.625,-6.375,-55.8125,8.34
190.625,-6.375,-55.8125,8.34
190.625,-6.375,-55.8125,8.38
190.625,-6.375,-55.8125,8.41
190.625,-6.375,-55.8125,8.41
190.375,-6.4375,-55.9375,8.44
190.375,-6.4375,-55.9375,8.44
190.1875,-6.5,-56.0625,8.48
190.1875,-6.5,-56.0625,8.51
190.1875,-6.5,-56.0625,8.51
190.0,-6.5625,-56.1875,8.54
190.0,-6.5625,-56.1875,8.54
190.0,-6.5625,-56.1875,8.58
189.8125,-6.6875,-56.375,8.61
189.8125,-6.6875,-56.375,8.61
189.8125,-6.6875,-56.375,8.64
189.8125,-6.6875,-56.375,8.64
189.6875,-6.75,-56.5,8.68
189.6875,-6.75,-56.5,8.71
189.6875,-6.75,-56.5,8.71
189.6875,-6.75,-56.5,8.74
189.6875,-6.75,-56.5,8.74
189.5,-6.8125,-56.6875,8.78
189.375,-6.9375,-56.875,8.81
189.375,-6.9375,-56.875,8.81
189.375,-6.9375,-56.875,8.84
189.375,-6.9375,-56.875,8.84
189.25,-7.0,-57.0625,8.88
189.25,-7.0,-57.0625,8.91
189.25,-7.0,-57.0625,8.91
189.125,-7.0,-57.1875,8.94
189.125,-7.0,-57.1875,8.94
189.125,-7.0,-57.1875,8.98
189.125,-7.0,-57.1875,9.01
189.125,-7.0,-57.1875,9.01
188.9375,-7.0625,-57.3125,9.04
188.9375,-7.0625,-57.3125,9.04
188.9375,-7.0625,-57.3125,9.08
188.8125,-7.0625,-57.375,9.11
188.8125,-7.0625,-57.375,9.11
188.6875,-7.0625,-57.5,9.14
188.6875,-7.0625,-57.5,9.14
188.6875,-7.0625,-57.5,9.18
188.5625,-7.0625,-57.5,9.21
188.5625,-7.0625,-57.5,9.21
188.5625,-7.0625,-57.5,9.24
188.5625,-7.0625,-57.5,9.24
188.5625,-7.0625,-57.5,9.28
188.4375,-7.0625,-57.5625,9.31
188.4375,-7.0625,-57.5625,9.31
188.4375,-7.0625,-57.5625,9.34
188.4375,-7.0625,-57.5625,9.34
188.25,-7.0,-57.5625,9.38
188.25,-7.0,-57.5625,9.41
188.25,-7.0,-57.5625,9.41
188.25,-7.0,-57.5625,9.44
188.25,-7.0,-57.5625,9.44
188.125,-6.9375,-57.5625,9.48
188.0,-6.875,-57.5625,9.51
188.0,-6.875,-57.5625,9.51
188.5625,-6.1875,-54.25,9.54
188.5625,-6.1875,-54.25,9.54
188.5625,-6.1875,-54.1875,9.58
188.5625,-6.1875,-54.1875,9.61
188.5625,-6.1875,-54.1875,9.61
188.5625,-6.125,-54.1875,9.64
188.5625,-6.125,-54.1875,9.64
188.5625,-6.125,-54.1875,9.68
188.5625,-6.125,-54.1875,9.71
188.5625,-6.125,-54.1875,9.71
188.5625,-6.125,-54.125,9.74
188.5625,-6.125,-54.125,9.74
188.5625,-6.125,-54.125,9.78
188.5625,-6.125,-54.125,9.81
188.5625,-6.125,-54.125,9.81
188.5625,-6.125,-54.125,9.85
188.5625,-6.125,-54.125,9.85
188.5,-6.0625,-54.0625,9.88
188.5,-6.0625,-54.0625,9.91
188.5,-6.0625,-54.0625,9.91
188.5,-6.0625,-54.0,9.94
188.5,-6.0625,-54.0,9.94
188.5,-6.0625,-54.0,9.98
188.4375,-6.0,-54.0,10.01
188.4375,-6.0,-54.0,10.01
188.4375,-5.9375,-53.9375,10.04
188.4375,-5.9375,-53.9375,10.04
188.4375,-5.9375,-53.9375,10.08
188.375,-5.9375,-53.875,10.11
188.375,-5.9375,-53.875,10.11
188.375,-5.9375,-53.875,10.14
188.375,-5.9375,-53.875,10.14
188.3125,-5.875,-53.8125,10.18
188.3125,-5.875,-53.8125,10.21
188.3125,-5.875,-53.8125,10.21
188.3125,-5.8125,-53.75,10.24
188.3125,-5.8125,-53.75,10.24
188.3125,-5.8125,-53.75,10.28
188.25,-5.8125,-53.6875,10.31
188.25,-5.8125,-53.6875,10.31
188.1875,-5.75,-53.6875,10.34
188.1875,-5.75,-53.6875,10.34
188.1875,-5.75,-53.625,10.38
188.1875,-5.75,-53.625,10.41
188.1875,-5.75,-53.625,10.41
188.125,-5.6875,-53.625,10.44
188.125,-5.6875,-53.625,10.44
188.125,-5.6875,-53.625,10.48
188.125,-5.6875,-53.5625,10.51
188.125,-5.6875,-53.5625,10.51
188.125,-5.6875,-53.5625,10.54
188.125,-5.6875,-53.5625,10.54
188.125,-5.6875,-53.5625,10.58
188.0625,-5.6875,-53.5625,10.61
188.0625,-5.6875,-53.5625,10.61
188.0625,-5.6875,-53.5625,10.64
188.0625,-5.6875,-53.5625,10.64
188.0625,-5.625,-53.5625,10.68
188.0625,-5.625,-53.5625,10.71
188.0625,-5.625,-53.5625,10.71
188.0625,-5.625,-53.5625,10.74
188.0625,-5.625,-53.5625,10.74
188.0625,-5.625,-53.5625,10.78
188.0625,-5.625,-53.5625,10.81
188.0625,-5.625,-53.5625,10.81
188.0625,-5.625,-53.5625,10.84
188.0625,-5.625,-53.5625,10.84
188.0625,-5.625,-53.5625,10.88
188.125,-5.6875,-53.5625,10.91
188.125,-5.6875,-53.5625,10.91
188.125,-5.6875,-53.5625,10.94
188.125,-5.6875,-53.5625,10.94
188.125,-5.6875,-53.5625,10.98
188.125,-5.6875,-53.5625,11.01
188.125,-5.6875,-53.5625,11.01
188.125,-5.6875,-53.5625,11.04
188.125,-5.6875,-53.5625,11.04
188.125,-5.6875,-53.5625,11.08
188.1875,-5.6875,-53.5625,11.11
188.1875,-5.6875,-53.5625,11.11
188.1875,-5.6875,-53.5625,11.14
188.1875,-5.6875,-53.5625,11.14
188.1875,-5.6875,-53.5625,11.18
188.1875,-5.75,-53.625,11.21
188.1875,-5.75,-53.625,11.21
188.1875,-5.75,-53.625,11.24
188.25,-5.75,-53.625,11.28
188.25,-5.75,-53.625,11.28
188.25,-5.75,-53.625,11.31
188.25,-5.75,-53.625,11.31
188.25,-5.75,-53.625,11.34
188.25,-5.75,-53.625,11.34
188.25,-5.75,-53.625,11.38
188.25,-5.75,-53.625,11.41
188.25,-5.75,-53.625,11.41
188.25,-5.75,-53.625,11.44
188.25,-5.75,-53.625,11.44
188.3125,-5.75,-53.625,11.48
188.3125,-5.75,-53.625,11.51
188.3125,-5.75,-53.625,11.51
188.3125,-5.75,-53.625,11.54
188.3125,-5.75,-53.625,11.54
188.3125,-5.75,-53.5625,11.58
188.3125,-5.75,-53.5625,11.61
188.3125,-5.75,-53.5625,11.61
188.375,-5.75,-53.5625,11.64
188.375,-5.75,-53.5625,11.64
188.375,-5.75,-53.5625,11.68
188.375,-5.75,-53.5625,11.71
188.375,-5.75,-53.5625,11.71
188.375,-5.75,-53.5625,11.74
188.375,-5.75,-53.5625,11.74
188.375,-5.75,-53.5,11.78
188.375,-5.75,-53.4375,11.81
188.375,-5.75,-53.4375,11.81
188.375,-5.75,-53.4375,11.84
188.375,-5.75,-53.4375,11.84
188.375,-5.75,-53.4375,11.88
188.375,-5.75,-53.4375,11.91
188.375,-5.75,-53.4375,11.91
188.375,-5.75,-53.375,11.94
188.375,-5.75,-53.375,11.94
188.375,-5.75,-53.375,11.98
188.375,-5.75,-53.3125,12.01
188.375,-5.75,-53.3125,12.01
188.375,-5.75,-53.3125,12.04
188.375,-5.75,-53.3125,12.04
188.375,-5.75,-53.3125,12.08
188.375,-5.75,-53.25,12.11
188.375,-5.75,-53.25,12.11
188.375,-5.75,-53.25,12.14
188.375,-5.75,-53.25,12.14
188.375,-5.75,-53.1875,12.18
188.375,-5.75,-53.1875,12.21
188.375,-5.75,-53.1875,12.21
188.375,-5.75,-53.1875,12.24
188.375,-5.75,-53.1875,12.24
188.375,-5.75,-53.1875,12.28
188.375,-5.75,-53.125,12.31
188.375,-5.75,-53.125,12.31
188.375,-5.75,-53.125,12.34
188.375,-5.75,-53.125,12.34
188.375,-5.6875,-53.125,12.38
188.4375,-5.6875,-53.0625,12.41
188.4375,-5.6875,-53.0625,12.41
188.4375,-5.6875,-53.0625,12.44
188.4375,-5.6875,-53.0625,12.44
188.4375,-5.6875,-53.0625,12.48
188.4375,-5.6875,-53.0625,12.51
188.4375,-5.6875,-53.0625,12.51
188.4375,-5.6875,-53.0625,12.54
188.4375,-5.6875,-53.0625,12.54
188.4375,-5.6875,-53.0625,12.58
188.4375,-5.625,-53.0625,12.61
188.4375,-5.625,-53.0625,12.61
188.4375,-5.625,-53.0625,12.64
188.4375,-5.625,-53.0625,12.64
188.4375,-5.625,-53.0625,12.68
188.4375,-5.625,-53.0625,12.71
188.4375,-5.625,-53.0625,12.71
188.4375,-5.625,-53.0625,12.74
188.4375,-5.625,-53.0625,12.74
188.4375,-5.5625,-53.0625,12.78
188.4375,-5.5625,-53.0625,12.81
188.4375,-5.5625,-53.0625,12.81
188.4375,-5.5625,-53.0625,12.84
188.4375,-5.5625,-53.0625,12.84
188.4375,-5.5625,-53.0625,12.88
188.4375,-5.5625,-53.125,12.91
188.4375,-5.5625,-53.125,12.91
188.4375,-5.5625,-53.125,12.94
188.4375,-5.5625,-53.125,12.94
188.4375,-5.5625,-53.125,12.98
188.375,-5.5625,-53.125,13.01
188.375,-5.5625,-53.125,13.01
188.375,-5.5625,-53.125,13.04
188.375,-5.5625,-53.125,13.04
188.375,-5.5625,-53.1875,13.08
188.375,-5.5625,-53.1875,13.11
188.375,-5.5625,-53.1875,13.11
188.375,-5.5625,-53.25,13.14
188.375,-5.5625,-53.25,13.14
188.375,-5.5625,-53.25,13.18
188.375,-5.5625,-53.25,13.21
188.375,-5.5625,-53.25,13.21
188.375,-5.5625,-53.25,13.24
188.375,-5.5625,-53.3125,13.28
188.375,-5.5625,-53.3125,13.28
188.375,-5.5625,-53.375,13.31
188.375,-5.5625,-53.375,13.31
188.375,-5.5625,-53.375,13.34
188.375,-5.5625,-53.375,13.34
188.375,-5.5625,-53.375,13.38
188.375,-5.5625,-53.375,13.41
188.375,-5.5625,-53.375,13.41
188.375,-5.5625,-53.4375,13.44
188.375,-5.5625,-53.4375,13.44
188.375,-5.5625,-53.4375,13.48
188.375,-5.625,-53.4375,13.51
188.375,-5.625,-53.4375,13.51
188.375,-5.625,-53.4375,13.54
188.375,-5.625,-53.4375,13.54
188.375,-5.625,-53.5,13.58
188.375,-5.625,-53.5,13.61
188.375,-5.625,-53.5,13.61
188.375,-5.625,-53.5,13.64
188.375,-5.625,-53.5,13.64
188.375,-5.625,-53.5,13.68
188.375,-5.625,-53.5,13.71
188.375,-5.625,-53.5,13.71
188.375,-5.6875,-53.5,13.74
188.375,-5.6875,-53.5,13.74
188.375,-5.6875,-53.5,13.78
188.375,-5.6875,-53.5,13.81
188.375,-5.6875,-53.5,13.81
188.375,-5.6875,-53.5,13.84
188.375,-5.6875,-53.5625,13.88
188.375,-5.6875,-53.5625,13.88
188.375,-5.6875,-53.5625,13.91
188.375,-5.6875,-53.5625,13.91
188.375,-5.6875,-53.5625,13.94
188.375,-5.6875,-53.5625,13.94
188.375,-5.6875,-53.5625,13.98
188.375,-5.6875,-53.5625,14.01
188.375,-5.6875,-53.5625,14.01
188.375,-5.6875,-53.625,14.04
188.375,-5.6875,-53.625,14.04
188.375,-5.6875,-53.625,14.08
188.3125,-5.6875,-53.625,14.11
188.3125,-5.6875,-53.625,14.11
188.3125,-5.6875,-53.625,14.14
188.3125,-5.6875,-53.625,14.14
188.3125,-5.6875,-53.625,14.18
188.25,-5.6875,-53.625,14.21
188.25,-5.6875,-53.625,14.21
188.25,-5.6875,-53.625,14.24
