Participant Number:,2
Test started on:,04/04/2016 01:30:27 PM
Current Task:,NVRW Task 3
Task Start:,12:32:50 PM
Heading, Roll, Pitch, Task Time
175.875,19.75,-65.0,0.07
175.875,19.75,-65.0,0.09
175.875,19.75,-65.0,0.09
175.875,19.75,-65.0,0.12
175.875,19.75,-65.0,0.15
175.875,19.75,-65.0,0.15
175.875,19.75,-65.0,0.18
175.875,19.75,-65.0,0.18
175.875,19.75,-65.0,0.22
175.875,19.75,-64.9375,0.25
175.875,19.75,-64.9375,0.25
175.875,19.75,-64.9375,0.28
175.875,19.75,-64.9375,0.28
175.75,19.75,-64.9375,0.32
175.75,19.75,-64.9375,0.35
175.75,19.75,-64.9375,0.35
175.6875,19.75,-64.875,0.38
175.6875,19.75,-64.875,0.38
175.6875,19.75,-64.875,0.42
175.625,19.8125,-64.875,0.45
175.625,19.8125,-64.875,0.45
175.625,19.8125,-64.875,0.48
175.625,19.8125,-64.875,0.48
175.625,19.8125,-64.8125,0.52
175.625,19.8125,-64.8125,0.55
175.625,19.8125,-64.8125,0.55
175.5625,19.875,-64.8125,0.58
175.5625,19.875,-64.8125,0.58
175.5,19.875,-64.8125,0.62
175.5,19.875,-64.8125,0.65
175.5,19.875,-64.8125,0.65
175.4375,19.9375,-64.75,0.68
175.4375,19.9375,-64.75,0.68
175.4375,19.9375,-64.75,0.72
175.4375,19.9375,-64.6875,0.75
175.4375,19.9375,-64.6875,0.75
175.4375,19.9375,-64.6875,0.78
175.4375,19.9375,-64.6875,0.78
175.375,20.0,-64.6875,0.82
175.375,20.0,-64.6875,0.85
175.375,20.0,-64.6875,0.85
175.3125,20.0625,-64.6875,0.88
175.3125,20.0625,-64.6875,0.88
174.875,20.0625,-64.625,0.92
174.875,20.0625,-64.625,0.95
174.875,20.0625,-64.625,0.95
174.8125,20.125,-64.625,0.98
174.8125,20.125,-64.625,0.98
174.8125,20.125,-64.625,1.02
174.8125,20.1875,-64.625,1.05
174.8125,20.1875,-64.625,1.05
174.8125,20.1875,-64.625,1.08
174.8125,20.1875,-64.625,1.08
174.75,20.25,-64.625,1.12
174.75,20.25,-64.625,1.15
174.75,20.25,-64.625,1.15
174.6875,20.25,-64.625,1.18
174.6875,20.25,-64.625,1.18
174.4375,20.3125,-64.5625,1.22
174.4375,20.3125,-64.5625,1.25
174.4375,20.3125,-64.5625,1.25
174.375,20.3125,-64.5625,1.28
174.375,20.3125,-64.5625,1.28
174.375,20.3125,-64.5625,1.32
174.375,20.375,-64.5625,1.35
174.375,20.375,-64.5625,1.35
174.375,20.375,-64.5625,1.38
174.375,20.375,-64.5625,1.38
174.3125,20.375,-64.5625,1.42
174.3125,20.375,-64.5625,1.45
174.3125,20.375,-64.5625,1.45
174.3125,20.375,-64.5625,1.48
174.3125,20.375,-64.5625,1.48
174.25,20.375,-64.5625,1.52
174.25,20.375,-64.5625,1.55
174.25,20.375,-64.5625,1.55
174.25,20.375,-64.5625,1.58
174.25,20.375,-64.5625,1.58
174.25,20.375,-64.5625,1.62
174.25,20.375,-64.5625,1.65
174.25,20.375,-64.5625,1.65
174.25,20.375,-64.5625,1.68
174.25,20.375,-64.5625,1.68
174.25,20.375,-64.5,1.72
174.25,20.375,-64.5,1.75
174.25,20.375,-64.5,1.75
174.1875,20.375,-64.5,1.78
174.1875,20.375,-64.5,1.78
174.25,20.3125,-64.5,1.82
174.25,20.3125,-64.5,1.85
174.25,20.3125,-64.5,1.85
174.25,20.3125,-64.5,1.88
174.25,20.3125,-64.5,1.88
174.25,20.3125,-64.5,1.92
174.25,20.25,-64.5,1.95
174.25,20.25,-64.5,1.95
174.25,20.25,-64.5,1.98
174.25,20.25,-64.5,1.98
174.25,20.25,-64.5,2.02
174.25,20.25,-64.5,2.05
174.25,20.25,-64.5,2.05
174.25,20.25,-64.5,2.08
174.25,20.25,-64.5,2.08
174.3125,20.1875,-64.5,2.12
174.3125,20.1875,-64.5,2.15
174.3125,20.1875,-64.5,2.15
174.3125,20.1875,-64.4375,2.18
174.3125,20.1875,-64.4375,2.18
174.3125,20.1875,-64.4375,2.22
174.3125,20.1875,-64.4375,2.25
174.3125,20.1875,-64.4375,2.25
174.3125,20.1875,-64.4375,2.28
174.3125,20.1875,-64.4375,2.28
174.3125,20.1875,-64.4375,2.32
174.3125,20.1875,-64.4375,2.35
174.3125,20.1875,-64.4375,2.35
174.375,20.1875,-64.4375,2.38
174.375,20.1875,-64.4375,2.38
174.375,20.1875,-64.4375,2.42
174.375,20.1875,-64.4375,2.45
174.375,20.1875,-64.4375,2.45
174.375,20.1875,-64.4375,2.48
174.375,20.1875,-64.4375,2.48
174.375,20.1875,-64.4375,2.52
174.375,20.1875,-64.375,2.55
174.375,20.1875,-64.375,2.55
174.375,20.1875,-64.375,2.58
174.375,20.1875,-64.375,2.58
174.375,20.1875,-64.375,2.62
174.375,20.1875,-64.375,2.65
174.375,20.1875,-64.375,2.65
174.3125,20.1875,-64.375,2.68
174.3125,20.1875,-64.375,2.68
174.3125,20.1875,-64.3125,2.72
174.3125,20.1875,-64.3125,2.75
174.3125,20.1875,-64.3125,2.75
174.3125,20.1875,-64.3125,2.78
174.3125,20.1875,-64.3125,2.78
174.3125,20.1875,-64.3125,2.82
174.3125,20.25,-64.3125,2.85
174.3125,20.25,-64.3125,2.85
174.3125,20.25,-64.3125,2.88
174.3125,20.25,-64.3125,2.88
174.3125,20.25,-64.25,2.92
174.3125,20.25,-64.25,2.95
174.3125,20.25,-64.25,2.95
174.3125,20.25,-64.25,2.98
174.3125,20.25,-64.25,2.98
174.3125,20.25,-64.1875,3.02
174.3125,20.25,-64.125,3.05
174.3125,20.25,-64.125,3.05
174.3125,20.25,-64.125,3.08
174.3125,20.25,-64.125,3.08
174.3125,20.25,-64.125,3.12
174.3125,20.25,-64.125,3.15
174.3125,20.25,-64.125,3.15
174.3125,20.25,-64.0625,3.18
174.3125,20.25,-64.0625,3.18
174.3125,20.25,-64.0625,3.22
174.3125,20.25,-64.0,3.25
174.3125,20.25,-64.0,3.25
174.3125,20.25,-63.9375,3.28
174.3125,20.25,-63.9375,3.28
174.3125,20.25,-63.9375,3.32
174.3125,20.3125,-63.875,3.35
174.3125,20.3125,-63.875,3.35
174.3125,20.3125,-63.875,3.38
174.3125,20.3125,-63.875,3.38
174.3125,20.3125,-63.8125,3.42
174.3125,20.3125,-63.8125,3.45
174.3125,20.3125,-63.8125,3.45
174.25,20.3125,-63.75,3.48
174.25,20.3125,-63.75,3.48
174.25,20.3125,-63.75,3.52
174.25,20.375,-63.6875,3.55
174.25,20.375,-63.6875,3.55
174.1875,20.375,-63.625,3.58
174.1875,20.375,-63.625,3.58
174.1875,20.375,-63.625,3.62
174.125,20.4375,-63.5,3.65
174.125,20.4375,-63.5,3.65
174.125,20.4375,-63.5,3.68
174.125,20.4375,-63.5,3.68
174.0625,20.5,-63.4375,3.72
174.0625,20.5,-63.4375,3.75
174.0625,20.5,-63.4375,3.75
174.0,20.5,-63.3125,3.78
174.0,20.5,-63.3125,3.78
174.0,20.5,-63.3125,3.82
173.9375,20.5625,-63.25,3.85
173.9375,20.5625,-63.25,3.85
173.875,20.625,-63.125,3.88
173.875,20.625,-63.125,3.88
173.875,20.625,-63.125,3.92
173.8125,20.6875,-63.0,3.95
173.8125,20.6875,-63.0,3.95
173.8125,20.6875,-63.0,3.98
173.8125,20.6875,-63.0,3.98
173.6875,20.75,-62.875,4.02
173.6875,20.75,-62.875,4.05
173.6875,20.75,-62.875,4.05
173.625,20.8125,-62.75,4.08
173.625,20.8125,-62.75,4.08
173.625,20.8125,-62.75,4.12
173.5625,20.875,-62.625,4.15
173.5625,20.875,-62.625,4.15
173.4375,21.0,-62.5,4.18
173.4375,21.0,-62.5,4.18
173.4375,21.0,-62.5,4.22
173.3125,21.0625,-62.3125,4.25
173.3125,21.0625,-62.3125,4.25
173.3125,21.0625,-62.3125,4.28
173.3125,21.0625,-62.3125,4.28
173.0625,21.1875,-62.125,4.32
173.0625,21.1875,-62.125,4.35
173.0625,21.1875,-62.125,4.35
173.0625,21.1875,-62.125,4.38
173.0625,21.1875,-62.125,4.38
172.8125,21.3125,-61.9375,4.42
172.8125,21.3125,-61.9375,4.45
172.8125,21.3125,-61.9375,4.45
172.375,21.5,-61.6875,4.48
172.375,21.5,-61.6875,4.48
171.875,21.625,-61.4375,4.52
171.875,21.625,-61.4375,4.55
171.875,21.625,-61.4375,4.55
171.25,21.875,-61.0625,4.58
171.25,21.875,-61.0625,4.58
171.25,21.875,-61.0625,4.62
171.25,21.875,-61.0625,4.65
171.25,21.875,-61.0625,4.65
170.5,22.0625,-60.625,4.68
170.5,22.0625,-60.625,4.68
170.5,22.0625,-60.625,4.72
169.6875,22.25,-60.1875,4.75
169.6875,22.25,-60.1875,4.75
169.6875,22.25,-60.1875,4.78
169.6875,22.25,-60.1875,4.78
169.6875,22.25,-60.1875,4.82
168.75,22.4375,-59.625,4.85
168.75,22.4375,-59.625,4.85
167.8125,22.625,-59.0,4.88
167.8125,22.625,-59.0,4.88
167.8125,22.625,-59.0,4.92
166.75,22.75,-58.3125,4.95
166.75,22.75,-58.3125,4.95
166.75,22.75,-58.3125,4.98
166.75,22.75,-58.3125,4.98
166.75,22.75,-58.3125,5.02
165.75,22.9375,-57.5625,5.05
165.75,22.9375,-57.5625,5.05
165.75,22.9375,-57.5625,5.08
165.75,22.9375,-57.5625,5.08
164.6875,23.0625,-56.8125,5.12
164.6875,23.0625,-56.8125,5.15
164.6875,23.0625,-56.8125,5.15
164.6875,23.0625,-56.8125,5.18
164.6875,23.0625,-56.8125,5.18
163.6875,23.1875,-56.0,5.22
162.6875,23.3125,-55.25,5.25
162.6875,23.3125,-55.25,5.25
162.6875,23.3125,-55.25,5.28
162.6875,23.3125,-55.25,5.28
161.6875,23.4375,-54.4375,5.32
161.6875,23.4375,-54.4375,5.35
161.6875,23.4375,-54.4375,5.35
160.8125,23.5,-53.6875,5.38
160.8125,23.5,-53.6875,5.38
160.8125,23.5,-53.6875,5.42
160.8125,23.5,-53.6875,5.45
160.8125,23.5,-53.6875,5.45
159.9375,23.5625,-52.9375,5.48
159.9375,23.5625,-52.9375,5.48
159.9375,23.5625,-52.9375,5.52
159.1875,23.5625,-52.25,5.55
159.1875,23.5625,-52.25,5.55
159.1875,23.5625,-52.25,5.58
159.1875,23.5625,-52.25,5.58
158.4375,23.5625,-51.625,5.62
158.4375,23.5625,-51.625,5.65
158.4375,23.5625,-51.625,5.65
157.8125,23.5625,-51.0,5.68
