Participant Number:,12
Test started on:,04/06/2016 02:02:15 PM
Current Task:,NVRW Task 3
Task Start:,01:04:51 PM
Heading, Roll, Pitch, Task Time
206.5,11.375,-34.4375,0.07
206.875,11.3125,-34.375,0.09
206.875,11.3125,-34.375,0.11
206.875,11.3125,-34.375,0.11
207.3125,11.25,-34.25,0.15
207.3125,11.25,-34.25,0.15
207.3125,11.25,-34.25,0.18
207.6875,11.1875,-34.125,0.21
207.6875,11.1875,-34.125,0.21
208.125,11.125,-34.0,0.25
208.125,11.125,-34.0,0.25
208.125,11.125,-34.0,0.28
208.5,11.0625,-33.8125,0.31
208.5,11.0625,-33.8125,0.31
208.5,11.0625,-33.8125,0.35
208.5,11.0625,-33.8125,0.35
208.5,11.0625,-33.8125,0.38
208.9375,11.0625,-33.6875,0.41
208.9375,11.0625,-33.6875,0.41
208.9375,11.0625,-33.6875,0.45
208.9375,11.0625,-33.6875,0.45
209.3125,11.0,-33.5625,0.48
209.3125,11.0,-33.5625,0.51
209.3125,11.0,-33.5625,0.51
209.3125,11.0,-33.5625,0.55
209.3125,11.0,-33.5625,0.55
209.6875,10.9375,-33.375,0.58
210.0625,10.9375,-33.25,0.61
210.0625,10.9375,-33.25,0.61
210.0625,10.9375,-33.25,0.65
210.0625,10.9375,-33.25,0.65
210.4375,10.875,-33.125,0.68
210.4375,10.875,-33.125,0.71
210.4375,10.875,-33.125,0.71
210.75,10.875,-33.0,0.75
210.75,10.875,-33.0,0.75
210.75,10.875,-33.0,0.78
211.0625,10.8125,-32.8125,0.81
211.0625,10.8125,-32.8125,0.81
211.0625,10.8125,-32.8125,0.85
211.0625,10.8125,-32.8125,0.85
211.375,10.8125,-32.6875,0.88
211.625,10.75,-32.5625,0.91
211.625,10.75,-32.5625,0.91
211.625,10.75,-32.5625,0.95
211.625,10.75,-32.5625,0.95
211.875,10.75,-32.375,0.98
211.875,10.75,-32.375,1.01
211.875,10.75,-32.375,1.01
212.0625,10.6875,-32.25,1.05
212.0625,10.6875,-32.25,1.05
212.0625,10.6875,-32.25,1.08
212.3125,10.6875,-32.125,1.11
212.3125,10.6875,-32.125,1.11
212.3125,10.6875,-32.125,1.15
212.3125,10.6875,-32.125,1.15
212.4375,10.625,-32.0,1.18
212.5625,10.625,-31.875,1.21
212.5625,10.625,-31.875,1.21
212.5625,10.625,-31.875,1.25
212.5625,10.625,-31.875,1.25
212.625,10.625,-31.75,1.28
212.625,10.625,-31.75,1.32
212.625,10.625,-31.75,1.32
212.6875,10.625,-31.625,1.35
212.6875,10.625,-31.625,1.35
212.6875,10.625,-31.625,1.38
212.625,10.5625,-31.5,1.41
212.625,10.5625,-31.5,1.41
212.625,10.5625,-31.5,1.45
212.625,10.5625,-31.5,1.45
212.5625,10.625,-31.375,1.48
212.375,10.625,-31.25,1.51
212.375,10.625,-31.25,1.51
212.375,10.625,-31.25,1.55
212.375,10.625,-31.25,1.55
212.125,10.625,-31.125,1.58
212.125,10.625,-31.125,1.61
212.125,10.625,-31.125,1.61
211.8125,10.6875,-31.0,1.65
211.8125,10.6875,-31.0,1.65
211.8125,10.6875,-31.0,1.68
211.4375,10.6875,-30.875,1.71
211.4375,10.6875,-30.875,1.71
211.4375,10.6875,-30.875,1.75
211.4375,10.6875,-30.875,1.75
211.0,10.6875,-30.75,1.78
210.4375,10.6875,-30.5625,1.81
210.4375,10.6875,-30.5625,1.81
209.8125,10.75,-30.4375,1.85
209.8125,10.75,-30.4375,1.85
209.8125,10.75,-30.4375,1.88
209.1875,10.75,-30.25,1.91
209.1875,10.75,-30.25,1.91
209.1875,10.75,-30.25,1.95
209.1875,10.75,-30.25,1.95
208.5,10.6875,-30.0625,1.98
208.5,10.6875,-30.0625,2.01
208.5,10.6875,-30.0625,2.01
207.8125,10.6875,-29.875,2.05
207.8125,10.6875,-29.875,2.05
207.8125,10.6875,-29.875,2.08
207.0625,10.6875,-29.6875,2.11
207.0625,10.6875,-29.6875,2.11
207.0625,10.6875,-29.6875,2.15
207.0625,10.6875,-29.6875,2.15
206.375,10.6875,-29.5,2.18
206.375,10.6875,-29.5,2.21
206.375,10.6875,-29.5,2.21
205.625,10.6875,-29.3125,2.25
205.625,10.6875,-29.3125,2.25
205.625,10.6875,-29.3125,2.28
204.875,10.6875,-29.0625,2.31
204.875,10.6875,-29.0625,2.31
204.875,10.6875,-29.0625,2.35
